question_id,mu,sigma,se_before,se_after_samples,se_mean,se_std,delta_se,mean_noise,correctness,correctness_bool,se_after_len
tc_635--8/8_16499.txt#0_0,0,0.5,-2.22E-16,"[-0.0, -0.0, -0.0, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, -0.0, -0.0, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, -0.0, -0.0, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, 4.4408920985006257e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16]",-5.22E-17,1.86E-16,1.70E-16,-0.010591557,0,FALSE,100
tc_635--8/8_16499.txt#0_0,0,1,-2.22E-16,"[1.1102230246251565e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -0.0, -0.0, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 3.330669073875469e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0]",-7.33E-17,1.66E-16,1.49E-16,-0.009442208,0,FALSE,100
tc_635--8/8_16499.txt#0_0,0,2,-2.22E-16,"[-0.0, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -4.440892098500627e-16, -0.0, -0.0, -0.0, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 3.330669073875469e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0]",-1.18E-16,1.79E-16,1.04E-16,0.054741077,0,FALSE,100
tc_635--8/8_16499.txt#0_0,0.5,0.5,-2.22E-16,"[1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 3.330669073875469e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0]",-8.88E-17,1.78E-16,1.33E-16,0.509971813,0,FALSE,100
tc_635--8/8_16499.txt#0_0,0.5,1,-2.22E-16,"[-0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, 1.1102230246251565e-16, 2.2204460492503128e-16, -6.661338147750941e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, 2.2204460492503128e-16]",-1.03E-16,1.97E-16,1.19E-16,0.506418779,0,FALSE,100
tc_635--8/8_16499.txt#0_0,0.5,2,-2.22E-16,"[1.1102230246251565e-16, -0.0, -6.661338147750941e-16, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 3.330669073875469e-16, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, -0.0, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, -0.0, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -0.0, -0.0, -0.0, -0.0, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0]",-1.04E-16,2.02E-16,1.18E-16,0.50800251,0,FALSE,100
tc_635--8/8_16499.txt#0_0,1,0.5,-2.22E-16,"[-2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, 3.330669073875469e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16]",-1.13E-16,1.91E-16,1.09E-16,1.000155181,0,FALSE,100
tc_635--8/8_16499.txt#0_0,1,1,-2.22E-16,"[-0.0, -0.0, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -0.0, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 3.330669073875469e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 2.2204460492503128e-16]",-1.25E-16,1.72E-16,9.66E-17,0.967492204,0,FALSE,100
tc_635--8/8_16499.txt#0_0,1,2,-2.22E-16,"[-4.440892098500627e-16, -0.0, -0.0, -0.0, -6.661338147750941e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 1.1102230246251565e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -8.881784197001256e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -6.661338147750941e-16, -2.220446049250313e-16, -0.0, -0.0, -6.661338147750941e-16, -0.0, 2.2204460492503128e-16, -0.0, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -0.0, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -2.220446049250313e-16, 4.4408920985006257e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0, -6.661338147750941e-16, -0.0, -0.0, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, 3.330669073875469e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -6.661338147750941e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, 2.2204460492503128e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -4.440892098500627e-16, -0.0, -6.661338147750941e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, 1.1102230246251565e-16, -0.0, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 1.1102230246251565e-16, -0.0]",-1.65E-16,2.59E-16,5.66E-17,1.039464866,0,FALSE,100
tc_635--8/8_16499.txt#0_0,2,0.5,-2.22E-16,"[-2.220446049250313e-16, -0.0, -4.440892098500627e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -2.220446049250313e-16, -2.220446049250313e-16, -6.661338147750941e-16, -4.440892098500627e-16, -0.0, 1.1102230246251565e-16, 3.330669073875469e-16, -2.220446049250313e-16, 3.330669073875469e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, -6.661338147750941e-16, -0.0, -4.440892098500627e-16, 3.330669073875469e-16, -0.0, 2.2204460492503128e-16, 1.1102230246251565e-16, -4.440892098500627e-16, -6.661338147750941e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, -2.220446049250313e-16, -4.440892098500627e-16, -6.661338147750941e-16, -2.220446049250313e-16, -0.0, 3.330669073875469e-16, -2.220446049250313e-16, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, -6.661338147750941e-16, -4.440892098500627e-16, 1.1102230246251565e-16, 3.330669073875469e-16, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -2.220446049250313e-16, -0.0, -4.440892098500627e-16, -4.440892098500627e-16, -0.0, -0.0, -2.220446049250313e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -6.661338147750941e-16, -0.0, -2.220446049250313e-16, -0.0, -2.220446049250313e-16, 1.1102230246251565e-16, 2.2204460492503128e-16, -0.0, -0.0, -2.220446049250313e-16, 3.330669073875469e-16, 2.2204460492503128e-16, 2.2204460492503128e-16, -0.0, -4.440892098500627e-16, -6.661338147750941e-16, -0.0, -0.0, 3.330669073875469e-16, 1.1102230246251565e-16, -6.661338147750941e-16, -0.0, 2.2204460492503128e-16, 2.2204460492503128e-16, -2.220446049250313e-16, 2.2204460492503128e-16, -2.220446049250313e-16, -4.440892098500627e-16, -2.220446049250313e-16, -4.440892098500627e-16, -4.440892098500627e-16, 2.2204460492503128e-16, -0.0, -2.220446049250313e-16]",-1.23E-16,2.84E-16,9.88E-17,1.991027256,0,FALSE,100
